snapped_at,price,market_cap,total_volume
2022-01-16 00:00:00 UTC,131.1687068817958,282107320.7440245,75884.09294735658
2022-01-17 00:00:00 UTC,117.78603290643652,253250109.1691444,115292.46058484339
2022-01-18 00:00:00 UTC,116.95997128350959,251422585.89209864,97073.28851400867
2022-01-19 00:00:00 UTC,107.71807196230232,231375860.80986392,29884.35047056318
2022-01-20 00:00:00 UTC,92.86861710361407,199601691.44657472,42536.09362744225
2022-01-21 00:00:00 UTC,95.61385752746635,206138742.44617352,54484.98058724749
2022-01-22 00:00:00 UTC,75.59884755151207,162561586.4486089,99817.95917048882
2022-01-23 00:00:00 UTC,74.78815330658925,160527069.31443113,80696.06367085448
2022-01-24 00:00:00 UTC,101.87258214944657,218990033.55116543,94175.28158045144
2022-01-25 00:00:00 UTC,89.35053593543346,191516851.30835515,122834.33326903686
2022-01-26 00:00:00 UTC,91.8128744812046,197171053.82651663,58084.19742780092
2022-01-27 00:00:00 UTC,83.44310863361805,179373181.4167903,88928.91521863615
2022-01-28 00:00:00 UTC,76.16805046501203,163677928.9215044,55129.17965248833
2022-01-29 00:00:00 UTC,88.2460846538687,189333487.09440586,35877.009008197856
2022-01-30 00:00:00 UTC,90.64862972534313,194427576.48625433,42236.623260838234
2022-01-31 00:00:00 UTC,93.4534019011477,201109658.5699897,103547.94437801634
2022-02-01 00:00:00 UTC,99.34537503691023,213365892.56626254,60522.11913231543
2022-02-02 00:00:00 UTC,96.18506245030035,206835204.62052122,116736.0194888758
2022-02-03 00:00:00 UTC,86.88844205201569,186958999.81741086,78220.31622866892
2022-02-04 00:00:00 UTC,82.88907587921175,178288628.5048829,49215.463004558755
2022-02-05 00:00:00 UTC,93.04580752008785,197070319.6085086,16640.973300066053
2022-02-06 00:00:00 UTC,76.65177097467141,164994918.6029823,64952.5402860239
2022-02-07 00:00:00 UTC,77.45523996656586,166648673.5957993,45451.05656911253
2022-02-08 00:00:00 UTC,79.95715036676505,172019150.8839159,112684.0829828596
2022-02-09 00:00:00 UTC,74.0542912229706,159332129.46791974,71830.91091151422
2022-02-10 00:00:00 UTC,84.23797532314694,181145351.09194684,68416.64437551025
2022-02-11 00:00:00 UTC,91.61693003399591,197199415.9839065,80142.51183160853
2022-02-12 00:00:00 UTC,85.6176231288964,183932772.0951615,79727.16912834183
2022-02-13 00:00:00 UTC,81.35784534332606,174629305.9832083,58908.192262719844
2022-02-14 00:00:00 UTC,76.04927919485827,163565071.2959811,18894.19317062806
2022-02-15 00:00:00 UTC,73.7940176329426,158723588.1109642,36383.61413372744
2022-02-16 00:00:00 UTC,78.63952234400487,169318218.15900037,114056.04479846766
2022-02-17 00:00:00 UTC,67.12197984665569,144652333.00145411,49880.22652381124
2022-02-18 00:00:00 UTC,63.97573599474988,138252109.82061583,13168.629287726371
2022-02-19 00:00:00 UTC,65.35396187775311,140587541.43814456,10624.823520778411
2022-02-20 00:00:00 UTC,64.74704491179878,139017310.18245766,13360.448670010908
2022-02-21 00:00:00 UTC,65.22656675078818,140261291.107432,36978.33303092277
2022-02-22 00:00:00 UTC,58.36746254571835,125484645.75715177,26918.086480031947
2022-02-23 00:00:00 UTC,58.49917445741702,125445166.26588732,49181.891598739574
2022-02-24 00:00:00 UTC,58.86787335319811,126545114.38407318,12362.476792815793
2022-02-25 00:00:00 UTC,51.92888025251653,111678176.52430396,60305.51162378396
2022-02-26 00:00:00 UTC,48.034085268480574,103302861.13363174,34990.260040492845
2022-02-27 00:00:00 UTC,51.13589336782906,109792498.88841623,38682.86643662654
2022-02-28 00:00:00 UTC,49.80969994297178,107110831.80593011,29504.67764872107
2022-03-01 00:00:00 UTC,52.287297449948326,112360119.5605879,16128.273724886134
2022-03-02 00:00:00 UTC,55.42374323276032,118828904.35065155,46932.17828089094
2022-03-03 00:00:00 UTC,56.64708482428497,121771694.65810333,4962.706809292686
2022-03-04 00:00:00 UTC,55.712889388871346,119853334.07380423,37898.07214346334
2022-03-05 00:00:00 UTC,54.46975097238667,117090706.26547754,22181.761120637802
2022-03-06 00:00:00 UTC,56.52163295114168,121411137.69865452,24919.702519568214
2022-03-07 00:00:00 UTC,62.46940461258437,134326941.87162003,21149.162446762468
2022-03-08 00:00:00 UTC,53.303770190042016,114576777.912158,32638.939246367743
2022-03-09 00:00:00 UTC,53.77109567996355,115605442.45904869,14844.820454576344
2022-03-10 00:00:00 UTC,58.47320897493272,125696725.50834017,39374.09541056539
2022-03-11 00:00:00 UTC,51.665223416239016,111024051.04021798,12291.013484577597
2022-03-12 00:00:00 UTC,49.071892486882376,105747393.29585233,47386.07977778191
2022-03-13 00:00:00 UTC,47.21772221144109,101583715.79032955,2912.5669189945374
2022-03-14 00:00:00 UTC,46.05099156755482,98976812.16130716,7305.462434010399
2022-03-15 00:00:00 UTC,49.054358998091026,105410263.09670843,14801.30348366415
2022-03-16 00:00:00 UTC,51.01799949611683,106564806.47940491,54078.83817612769
2022-03-17 00:00:00 UTC,77.80506534318852,161292251.1563921,79400.48008987981
2022-03-18 00:00:00 UTC,89.8021337822553,193004973.4485146,67495.48208513529
2022-03-19 00:00:00 UTC,62.89537604373417,135202821.20487446,23092.020634856868
2022-03-20 00:00:00 UTC,83.1572769227601,178777393.42736733,33589.958490381534
2022-03-21 00:00:00 UTC,77.75500019065831,167145558.29954833,54547.40476645651
2022-03-22 00:00:00 UTC,79.4416215293794,170605043.82648352,36909.25021726298
2022-03-23 00:00:00 UTC,74.44077106676073,159919684.7904443,42806.44247215112
2022-03-24 00:00:00 UTC,65.54769755122965,140879020.788409,60800.34490723546
2022-03-25 00:00:00 UTC,63.23944955836073,136011344.1326892,117901.15862914456
2022-03-26 00:00:00 UTC,54.25076374512135,116576085.50923572,31548.713754041524
2022-03-27 00:00:00 UTC,62.73043994985727,134848266.91784444,9506.574965879352
2022-03-28 00:00:00 UTC,66.09484833199804,141928933.72414872,7017.941725462936
2022-03-29 00:00:00 UTC,66.76750560312777,143854199.9866854,28526.378196726877
2022-03-30 00:00:00 UTC,65.53955817208553,140886877.90379655,14983.919628134316
2022-03-31 00:00:00 UTC,61.315159367961215,131860994.45992102,13882.304162662516
2022-04-01 00:00:00 UTC,66.69318130971627,134247089.4493538,19096.669890070152
2022-04-02 00:00:00 UTC,71.73673952313727,154208626.73311934,10696.114536499008
2022-04-03 00:00:00 UTC,70.90711140222051,152602614.435142,14159.324976264223
2022-04-04 00:00:00 UTC,69.83005635466199,150123859.23135018,4922.567280991334
2022-04-05 00:00:00 UTC,69.73748540567286,149928288.3627469,21777.095070180854
2022-04-06 00:00:00 UTC,59.31195851293276,127880561.26540424,49891.58572218136
2022-04-07 00:00:00 UTC,52.10830892657446,112088410.54922304,21535.067476057662
2022-04-08 00:00:00 UTC,51.57564899268806,110975719.55207185,50006.20158386675
2022-04-09 00:00:00 UTC,50.9894333960074,109425447.94325694,52674.641923043695
2022-04-10 00:00:00 UTC,54.486181606740026,117183221.1028361,35410.365939046
2022-04-11 00:00:00 UTC,52.523965861028664,112907956.2278418,17577.041891560566
2022-04-12 00:00:00 UTC,42.10685843639877,90609315.53422211,34855.40242595603
2022-04-13 00:00:00 UTC,46.36563098910737,99566682.20983544,9793.365513896182
2022-04-14 00:00:00 UTC,43.75040274521073,94043806.97621898,7577.386753494739
2022-04-15 00:00:00 UTC,44.520036663614654,95702338.32260871,17801.018348022448
2022-04-16 00:00:00 UTC,38.85415692049719,83433161.25415674,28116.288312875175
2022-04-17 00:00:00 UTC,43.85068794602468,94369766.22187862,19746.852931970738
2022-04-18 00:00:00 UTC,43.14063019961839,92668205.19761589,3192.826015165551
2022-04-19 00:00:00 UTC,50.54535027132869,108599104.51930508,18999.094451212986
2022-04-20 00:00:00 UTC,46.64233447839895,100264528.26477955,20123.213299552914
2022-04-21 00:00:00 UTC,42.75044025595127,91889013.61397465,71081.04702828468
2022-04-22 00:00:00 UTC,52.365001972769726,112490186.91865236,47014.299505529394
2022-04-23 00:00:00 UTC,46.04500995480336,98980491.7291076,8919.532009159058
2022-04-24 00:00:00 UTC,48.26906767528984,103783424.74810813,2712.9848792111516
2022-04-25 00:00:00 UTC,48.63939965891172,104733314.29692934,9950.017397235051
2022-04-26 00:00:00 UTC,49.93750946556815,107351266.13768333,25642.854435207595
2022-04-27 00:00:00 UTC,45.64699942689622,98111040.5066214,17771.66239603197
2022-04-28 00:00:00 UTC,44.042266068451234,94675300.46357898,14701.34950087816
2022-04-29 00:00:00 UTC,44.558258353576505,95749328.25457451,3066.590267509225
2022-04-30 00:00:00 UTC,36.66218948674102,78810745.11277826,27993.505599209046
2022-05-01 00:00:00 UTC,38.41126971166926,82534355.90860836,20893.756575128482
2022-05-02 00:00:00 UTC,42.43028472118173,91077317.03864843,443.6614734293334
2022-05-03 00:00:00 UTC,39.50258750644832,84965174.98143035,11095.006662476937
2022-05-04 00:00:00 UTC,35.13336554986392,75541062.77904625,1228.3232850145732
2022-05-05 00:00:00 UTC,37.80730808998422,81173172.9068246,18377.266476043686
2022-05-06 00:00:00 UTC,34.77863223382268,74761762.96950617,4471.231384424052
2022-05-07 00:00:00 UTC,35.305089284566726,75955236.19246487,3389.529285834316
2022-05-08 00:00:00 UTC,36.702241604195116,78887452.8492037,15436.752372468
2022-05-09 00:00:00 UTC,42.35049965548142,91123095.23891374,38703.52038770609
2022-05-10 00:00:00 UTC,35.86515735716177,77097407.8328626,10217.225677451896
2022-05-11 00:00:00 UTC,30.358868953159877,65286614.4415532,25194.48412512264
2022-05-12 00:00:00 UTC,27.121807348830398,58041049.18258944,19608.864013012877
2022-05-13 00:00:00 UTC,27.882004231852566,59952120.87386486,30272.984873241046
2022-05-14 00:00:00 UTC,30.53646631388048,65728544.93389949,22891.914383489915
2022-05-15 00:00:00 UTC,35.8552604651147,77076133.01410656,7542.181916155432
2022-05-16 00:00:00 UTC,32.632900507877366,70149198.40363277,23451.73626497951
2022-05-17 00:00:00 UTC,30.136776771619672,64755744.02087303,10595.698938549618
2022-05-18 00:00:00 UTC,30.80909896932644,66255273.32804167,5465.105910682836
2022-05-19 00:00:00 UTC,33.66943762291629,72377386.72290407,10137.787354482658
2022-05-20 00:00:00 UTC,37.35198614226767,80303614.32755668,2809.9850155102004
2022-05-21 00:00:00 UTC,34.701087700533925,74624886.76845272,16144.917501436988
2022-05-22 00:00:00 UTC,31.899433910367087,68667954.5937112,15061.61392573394
2022-05-23 00:00:00 UTC,35.43427089483152,76237560.2149887,1535.721300581998
2022-05-24 00:00:00 UTC,35.462525619004765,76264662.0071499,12355.59961917656
2022-05-25 00:00:00 UTC,31.138170703214815,66898874.87745837,13099.631269854735
2022-05-26 00:00:00 UTC,30.354409402317494,65286869.91150767,15547.402053432128
2022-05-27 00:00:00 UTC,29.080443976247704,62578549.05912819,7871.390365685136
2022-05-28 00:00:00 UTC,27.699332784753523,59388604.897819765,6010.618178814784
2022-05-29 00:00:00 UTC,28.28108137459073,60838802.64039147,17057.200752016914
2022-05-30 00:00:00 UTC,24.139681400170886,51892742.37987122,37853.5908419244
2022-05-31 00:00:00 UTC,32.25702362504981,69353529.1153187,2582.9016634728196
2022-06-01 00:00:00 UTC,26.909225539994036,57874835.91203062,3607.091205108016
2022-06-02 00:00:00 UTC,30.167326332356563,65131088.558557935,16818.282092647514
2022-06-03 00:00:00 UTC,31.758596354463805,68444598.40782094,6864.06061822945
2022-06-04 00:00:00 UTC,28.029510754405816,60213521.211611405,3079.953135123519
2022-06-05 00:00:00 UTC,31.462984670771185,67549597.38442191,7201.968675016194
2022-06-06 00:00:00 UTC,27.385005655704745,59078188.96551422,3032.3413865334514
2022-06-07 00:00:00 UTC,30.355954315665244,65319592.56493879,7134.912204408523
2022-06-08 00:00:00 UTC,30.87445077344138,66518678.50455276,5232.990307666216
2022-06-09 00:00:00 UTC,32.17813370375593,69152818.88125235,14429.47397957206
2022-06-10 00:00:00 UTC,32.078420712423316,68957302.41302843,464.862229016181
2022-06-11 00:00:00 UTC,30.66046762031508,65937767.66049954,40991.94149154251
2022-06-12 00:00:00 UTC,24.919020491789578,53521674.05626771,6509.296166286785
2022-06-13 00:00:00 UTC,26.26597558568406,54405586.218911014,19905.094367478687
2022-06-14 00:00:00 UTC,19.988947301700517,42923498.593180716,24416.3598375839
2022-06-15 00:00:00 UTC,21.228399566636295,45562078.17741062,6522.323026046761
2022-06-16 00:00:00 UTC,22.45649223186316,48199239.73384083,17368.180802493454
2022-06-17 00:00:00 UTC,21.66156421040083,46555919.9025911,2485.7069047292894
2022-06-18 00:00:00 UTC,20.633836600717032,44427788.57115735,12538.187034683853
2022-06-19 00:00:00 UTC,18.979375524423194,40750406.61328894,10188.841085654258
2022-06-20 00:00:00 UTC,19.972568542536898,42840732.44078276,6220.103639396074
2022-06-21 00:00:00 UTC,19.92292054127616,42675041.532773376,10464.142741081689
2022-06-22 00:00:00 UTC,21.081452380095524,45310930.21767901,10927.326154191038
2022-06-23 00:00:00 UTC,20.91432195128608,44968550.60196361,4807.410337378478
2022-06-24 00:00:00 UTC,23.03779167158405,49572396.1942351,6501.811836777971
2022-06-25 00:00:00 UTC,25.962627215226497,55894777.92031084,19095.908472034822
2022-06-26 00:00:00 UTC,26.864391874159697,57690101.759529494,3529.93784663345
2022-06-27 00:00:00 UTC,23.70445537799078,50969837.94145392,1867.500145291854
2022-06-28 00:00:00 UTC,26.29844161895099,56547667.07208013,6451.40870530564
2022-06-29 00:00:00 UTC,28.505045143764267,61222357.622106306,6055.281131817613
2022-06-30 00:00:00 UTC,27.662949607527572,59488458.73176093,7981.585365443168
2022-07-01 00:00:00 UTC,26.457125100840763,55797349.84935967,5905.700397855836
2022-07-02 00:00:00 UTC,25.665242581904202,55388536.81728946,4272.7033875987645
2022-07-03 00:00:00 UTC,25.391662809755008,54610622.47857437,5366.70005360257
2022-07-04 00:00:00 UTC,26.140314868461513,56182669.874069765,1927.9053258994545
2022-07-05 00:00:00 UTC,25.968117865537366,55812717.98861694,241.0594413339968
2022-07-06 00:00:00 UTC,26.16499534152741,56212303.17530912,5068.73622869837
2022-07-07 00:00:00 UTC,26.850565300125787,57837099.11249738,3663.7478552196926
2022-07-08 00:00:00 UTC,26.48143078589521,56981049.73881541,3209.7142737023096
2022-07-09 00:00:00 UTC,25.847170402515513,55748897.45118117,7987.986164725331
2022-07-10 00:00:00 UTC,25.10749672744069,54405458.691440694,5263.642295973426
2022-07-11 00:00:00 UTC,25.351426949061636,54508811.73890004,4275.636288282238
2022-07-12 00:00:00 UTC,20.305543158814082,43697645.72747324,8061.073602279065
2022-07-13 00:00:00 UTC,17.55115158567988,37795752.173860125,17206.180548830926
2022-07-14 00:00:00 UTC,19.119720756895184,41063466.314938284,5459.247408624585
2022-07-15 00:00:00 UTC,18.917585308841886,40672004.884737305,4003.035982725841
2022-07-16 00:00:00 UTC,19.428230699431158,41749939.53324864,8115.092766228981
2022-07-17 00:00:00 UTC,19.26978263751691,41297293.98199671,4322.477508141098
2022-07-18 00:00:00 UTC,18.415686146629714,39639150.30038802,3587.1860767891853
2022-07-19 00:00:00 UTC,29.042276632984112,62219474.51115216,12092.45070731707
2022-07-20 00:00:00 UTC,26.966055686268295,58248897.2981755,4305.717775013142
2022-07-21 00:00:00 UTC,29.537558016010664,63891978.27349351,6301.5035703361245
2022-07-22 00:00:00 UTC,27.199676087881073,58502717.484249756,4306.442712206241
2022-07-23 00:00:00 UTC,29.175558119640254,62712087.191595726,3757.539570261752
2022-07-24 00:00:00 UTC,34.674302063469064,74537489.99022092,38771.59795421362
2022-07-25 00:00:00 UTC,28.68305096979218,61975592.35130397,6587.716856261096
2022-07-26 00:00:00 UTC,24.524087128476854,53720720.13112111,2232.0056937207173
2022-07-27 00:00:00 UTC,27.83980368259976,59176686.99051329,8056.463941300616
2022-07-28 00:00:00 UTC,28.64761280677487,61597575.65042392,3955.697577718628
2022-07-29 00:00:00 UTC,28.391702982769637,60871846.71807526,8275.251291091725
2022-07-30 00:00:00 UTC,29.000552581397624,63160520.47027227,2269.151820187226
2022-07-31 00:00:00 UTC,37.23492323102685,80335870.03315258,24397.274863627983
2022-08-01 00:00:00 UTC,31.7762680608186,68428282.18874831,23446.466016907223
2022-08-02 00:00:00 UTC,30.50087539862475,65522125.2331914,8753.557871143788
2022-08-03 00:00:00 UTC,29.846958735530542,64309956.820294574,7437.127997035013
2022-08-04 00:00:00 UTC,28.622494302427356,61496432.6982125,1724.288029713772
2022-08-05 00:00:00 UTC,33.802831438832065,72504612.74508695,16765.80143305958
2022-08-06 00:00:00 UTC,35.26021981490438,75781690.84879258,5310.496907632171
2022-08-07 00:00:00 UTC,36.006614886302415,77435271.85415716,6424.8469918098335
2022-08-08 00:00:00 UTC,37.92054781707026,81488285.32721505,13684.133832114396
2022-08-09 00:00:00 UTC,39.759762166440254,84437336.27495678,10012.18478171347
2022-08-10 00:00:00 UTC,40.847156661990525,87124702.02271041,5200.758052942864
2022-08-11 00:00:00 UTC,40.18617899432014,86453376.35678291,40723.96148962536
2022-08-12 00:00:00 UTC,38.475583119871,82703892.0257289,17104.00060488926
2022-08-13 00:00:00 UTC,35.75635861602474,76841988.98625295,7179.425025213096
2022-08-14 00:00:00 UTC,36.053976739543565,77552615.27604361,3201.2644263184316
2022-08-15 00:00:00 UTC,35.54553785578127,76410338.90956543,8645.570501255866
2022-08-16 00:00:00 UTC,37.190897133245635,79938900.8770164,12437.992443632784
2022-08-17 00:00:00 UTC,33.28624944699984,71647113.10759184,4462.906136243065
2022-08-18 00:00:00 UTC,31.52734637253624,67814612.91500689,10976.571556894574
2022-08-19 00:00:00 UTC,31.134056094844304,66978527.004644334,9339.333817008872
2022-08-20 00:00:00 UTC,30.435116627650537,65495234.815490745,21403.311062377423
2022-08-21 00:00:00 UTC,29.78775379554863,64024192.55528435,4382.5234192328135
2022-08-22 00:00:00 UTC,28.805366512850437,64237960.21125114,8243.427200424358
2022-08-23 00:00:00 UTC,33.08945645097929,71058543.4171684,7564.918511801346
2022-08-24 00:00:00 UTC,30.692675559203074,65961802.40230328,1281.4979648651047
2022-08-25 00:00:00 UTC,33.55443982999885,72038046.06938374,4933.882336227037
2022-08-26 00:00:00 UTC,31.749631318185397,68268709.35598558,4173.631910116402
2022-08-27 00:00:00 UTC,26.12591373267414,56115826.08935069,11661.359584374286
2022-08-28 00:00:00 UTC,33.769411889561695,72592084.69471496,20635.86005506895
2022-08-29 00:00:00 UTC,29.77701006512427,64109082.17259267,1327.0464893928104
2022-08-30 00:00:00 UTC,28.300210226796377,60772750.524821565,27489.69816312638
2022-08-31 00:00:00 UTC,34.449356177208756,74236810.20052993,7527.268137686236
2022-09-01 00:00:00 UTC,29.063444673036614,62472399.01364467,12054.780326565495
2022-09-02 00:00:00 UTC,31.902315587467264,68522763.6876719,5605.658031887359
2022-09-03 00:00:00 UTC,33.20524738871998,71369109.57428719,11913.341172715396
2022-09-04 00:00:00 UTC,31.135393780916957,60788852.98307123,17169.047874595282
2022-09-05 00:00:00 UTC,30.986213018569796,67072884.79051476,3551.7904469476443
2022-09-06 00:00:00 UTC,25.78859143217841,55546481.85420031,12810.304544284534
2022-09-07 00:00:00 UTC,28.145146099264082,60414370.86172944,325673.1888152161
2022-09-08 00:00:00 UTC,24.611964568781342,53033287.2996444,7959.264787792353
2022-09-09 00:00:00 UTC,26.288996365774913,56504652.52240806,7287.5166262566845
2022-09-10 00:00:00 UTC,30.04768395344894,64636902.013967924,24024.361784057648
2022-09-11 00:00:00 UTC,29.630258376955076,63718219.90934721,9704.040314044625
2022-09-12 00:00:00 UTC,31.928435784073017,67475936.1645908,4576.482806126553
2022-09-13 00:00:00 UTC,32.02153456201512,68723930.05162504,13436.532659278719
2022-09-14 00:00:00 UTC,26.92479261364661,57962488.27968527,3783.145996976112
2022-09-15 00:00:00 UTC,29.564973985182817,63369934.2539702,3592.1062147182342
2022-09-16 00:00:00 UTC,31.24105324411163,67298238.56819464,3482.1799810834655
2022-09-17 00:00:00 UTC,38.9482893186019,83700502.1734083,14783.056671049813
2022-09-18 00:00:00 UTC,31.628916914277486,69246151.27466631,13855.229978818692
2022-09-19 00:00:00 UTC,32.797846881106786,70485950.2571542,16761.414643638487
2022-09-20 00:00:00 UTC,33.294801857576964,71553875.92316738,16218.790193273895
2022-09-21 00:00:00 UTC,31.34591692444379,67461972.92825957,7533.067152948414
2022-09-22 00:00:00 UTC,29.70486353718852,63877020.36342539,9858.502251584141
2022-09-23 00:00:00 UTC,33.29017594537825,71562108.20795599,11270.9501742355
2022-09-24 00:00:00 UTC,32.305592458157086,69414088.92412817,30392.185469437623
2022-09-25 00:00:00 UTC,35.4617879843407,76138807.64237563,10480.389151230811
2022-09-26 00:00:00 UTC,35.01797389577308,75255095.83391914,19541.1854904572
2022-09-27 00:00:00 UTC,37.45120191272187,80406096.73026608,12965.231504486383
2022-09-28 00:00:00 UTC,43.46939505088535,93485722.44037457,92799.4509277723
2022-09-29 00:00:00 UTC,43.94708656154076,94476156.69064085,20171.722013774157
2022-09-30 00:00:00 UTC,34.43087246234604,73994397.60653602,30931.88928197672
2022-10-01 00:00:00 UTC,40.682225436567286,87423043.4650451,14214.150338054264
2022-10-02 00:00:00 UTC,41.81219293249513,89727708.51722072,56496.92583464013
2022-10-03 00:00:00 UTC,41.414517681259056,89104767.48241143,7464.675538467235
2022-10-04 00:00:00 UTC,44.335892428223886,95040021.33520187,12897.202811267483
2022-10-05 00:00:00 UTC,45.207572617701565,97215247.1338954,39749.15073140056
2022-10-06 00:00:00 UTC,47.349405747096405,101815771.52522005,11193.384841349569
2022-10-07 00:00:00 UTC,48.21137092140712,103625739.21895704,48698.8243417709
2022-10-08 00:00:00 UTC,46.41687132930091,99609197.3320483,8569.27347592246
2022-10-09 00:00:00 UTC,45.938602237733356,98775036.52986264,11482.039590846922
2022-10-10 00:00:00 UTC,51.25878876437731,108960266.49046877,55509.307245562406
2022-10-11 00:00:00 UTC,46.337248937259496,100005354.58365603,20089.559005695155
2022-10-12 00:00:00 UTC,44.48841905673711,95551161.60431628,40381.05158545333
2022-10-13 00:00:00 UTC,40.73975136322569,87575340.99883498,13753.996825223432
2022-10-14 00:00:00 UTC,46.129027559150806,99156491.51150069,22086.710519112803
2022-10-15 00:00:00 UTC,41.377156066816724,88780953.64609686,16230.284739399054
2022-10-16 00:00:00 UTC,47.62508686152266,102405206.38708378,18752.85255098135
2022-10-17 00:00:00 UTC,43.91478495968886,94374167.19761662,9305.641346976896
2022-10-18 00:00:00 UTC,37.73830737988811,81078834.22362593,35819.238547483554
2022-10-19 00:00:00 UTC,38.49882035190044,82823408.0890948,10428.616783345651
2022-10-20 00:00:00 UTC,37.32116329134127,80226332.6275588,7196.586691472595
2022-10-21 00:00:00 UTC,44.05095791417418,94212210.01929025,8180.666274348162
2022-10-22 00:00:00 UTC,43.05374341603371,92515311.0240291,8544.586481314966
2022-10-23 00:00:00 UTC,40.246655678436646,86536959.98801503,3662.6419591781173
2022-10-24 00:00:00 UTC,47.83093595726625,102784220.70968191,15949.026970782168
2022-10-25 00:00:00 UTC,46.13057573368001,99195875.57540868,20029.448578150164
2022-10-26 00:00:00 UTC,50.69833809554922,108941011.94263302,11314.946589229692
2022-10-27 00:00:00 UTC,50.19149521250518,107913923.99275003,42379.8563735779
2022-10-28 00:00:00 UTC,48.81354282136633,104988242.1641987,17081.878974495376
2022-10-29 00:00:00 UTC,48.330251034159964,103880328.83369565,27725.865165911357
2022-10-30 00:00:00 UTC,47.895648942196104,102932867.60145363,28105.17776394846
2022-10-31 00:00:00 UTC,47.357362357487744,101691762.50733022,18268.932667508485
2022-11-01 00:00:00 UTC,50.60622591281798,108764100.65482344,26277.570314556873
2022-11-02 00:00:00 UTC,49.209871312770844,105779003.30071598,8483.17940847359
2022-11-03 00:00:00 UTC,51.738657523669055,111324721.22433925,19003.492873928568
2022-11-04 00:00:00 UTC,59.35597429676776,127526139.36931774,73195.70600947762
2022-11-05 00:00:00 UTC,68.37745052020847,146980930.0019719,119563.68842366482
2022-11-06 00:00:00 UTC,73.71427823293072,158536802.26428333,73095.62014643684
2022-11-07 00:00:00 UTC,69.3180692244635,134278885.7672957,47088.54207065845
2022-11-08 00:00:00 UTC,57.25145458413827,123689763.38835596,52955.034727894315
2022-11-09 00:00:00 UTC,56.40372629656563,121489103.6437539,39250.11147564132
2022-11-10 00:00:00 UTC,47.900458266741275,102761086.20121768,55484.35965196759
2022-11-11 00:00:00 UTC,60.25126222738731,129235143.27845794,42584.559769170046
2022-11-12 00:00:00 UTC,57.03631063670803,122351597.57561429,42679.944065519885
2022-11-13 00:00:00 UTC,57.92567505780546,124285544.10587958,24195.317484401752
2022-11-14 00:00:00 UTC,62.72819911012385,134655901.72794682,48513.47473775153
2022-11-15 00:00:00 UTC,58.61321661057267,126377020.69915353,91729.85853970384
2022-11-16 00:00:00 UTC,62.167042810951614,133764617.10224432,42069.29894826088
2022-11-17 00:00:00 UTC,58.233413788940425,131674510.27890661,29869.582690565632
2022-11-18 00:00:00 UTC,62.55801767605202,134529214.09964398,25940.01641448627
2022-11-19 00:00:00 UTC,74.37980060613206,160015663.61352134,78709.17694584091
2022-11-20 00:00:00 UTC,65.71455130206422,141259343.52731377,44537.086105480324
2022-11-21 00:00:00 UTC,61.41667916148632,132052230.48691761,27999.990496693925
2022-11-22 00:00:00 UTC,57.272234553028596,123448860.56387405,35367.198361242015
2022-11-23 00:00:00 UTC,55.81415222088972,120010960.63904925,28280.247521530553
2022-11-24 00:00:00 UTC,58.74859000126298,126353851.88490681,15772.541005468469
2022-11-25 00:00:00 UTC,60.06419482721554,129082754.54442957,25841.098912867772
2022-11-26 00:00:00 UTC,57.367557036912466,123370113.94697584,30910.875857016395
2022-11-27 00:00:00 UTC,59.61204066468663,127646418.5366189,28230.937935631897
2022-11-28 00:00:00 UTC,56.22708579851613,120875876.86444369,19919.36128802383
2022-11-29 00:00:00 UTC,54.83289453441319,117942926.7762085,16085.606795560001
2022-11-30 00:00:00 UTC,59.562446922252796,128054158.10926265,29267.422347369524
2022-12-01 00:00:00 UTC,58.08030402002908,124890028.49704134,34310.917000524736
2022-12-02 00:00:00 UTC,57.19872698003648,124409663.69973627,27140.537337855203
2022-12-03 00:00:00 UTC,57.457851547711165,123578529.6096469,21268.180305905647
2022-12-04 00:00:00 UTC,57.13894678751071,123251095.73044257,23733.52749908458
2022-12-05 00:00:00 UTC,64.24537501024754,135983182.63552788,8101.124266642426
2022-12-06 00:00:00 UTC,55.49408685980887,119383779.0116986,13582.550061932272
2022-12-07 00:00:00 UTC,52.2200586626928,112181230.88442187,22581.327170590797
2022-12-08 00:00:00 UTC,47.63911147451055,102416923.29899405,6702.857005987285
2022-12-09 00:00:00 UTC,52.951751864230815,113992392.57967044,34289.518267996296
2022-12-10 00:00:00 UTC,49.391019089425946,106173749.54970926,13315.993000473369
2022-12-11 00:00:00 UTC,51.88033506669177,111524244.17156948,10273.42088890406
2022-12-12 00:00:00 UTC,47.681093524584995,102464686.85284021,14977.954152254764
2022-12-13 00:00:00 UTC,50.52999416589198,106769351.79199558,18768.252136837826
2022-12-14 00:00:00 UTC,49.3600877813855,106099828.40117905,23907.06186862047
2022-12-15 00:00:00 UTC,47.9187866257647,103017949.84860642,12017.762351603697
2022-12-16 00:00:00 UTC,45.96987051463546,98829055.27957056,9820.28790022629
2022-12-17 00:00:00 UTC,41.56138013013694,89115094.87613459,8791.996980212049
2022-12-18 00:00:00 UTC,41.472430394634,89131636.6632331,20322.886246291568
2022-12-19 00:00:00 UTC,43.8045260067911,94243728.61286238,16800.204460508558
2022-12-20 00:00:00 UTC,42.86074917015186,87867224.90676688,28585.49196275079
2022-12-21 00:00:00 UTC,42.135794576200354,90601685.74270922,9471.054922405632
